#{"t_start": 1651395587.507558, "env_id": "cruise-ctrl-v0"}
r,l,t
-0.028251,101,989.23108
-0.633375,101,989.817432
-0.276292,101,990.398484
0.644656,101,990.980217
0.393077,101,991.560528
0.505943,101,992.141969
-0.76308,101,992.723668
0.20148,101,993.30399
-0.078873,101,993.89078
-8.801505,8,993.937863
0.489774,101,994.519552
-0.37595,101,995.102745
-0.473028,101,995.684807
0.112195,101,996.266317
0.933016,101,996.847042
0.737845,101,997.427567
0.324266,101,998.009517
0.161853,101,998.592355
0.056935,101,999.174517
-0.083215,101,999.758528
-0.224753,101,1000.33978
-7.23929,8,1000.386757
-0.052254,101,1000.966761
0.378362,101,1001.545252
0.876804,101,1002.12415
0.391054,101,1002.705481
-0.458387,101,1003.28416
0.858648,101,1003.864102
-8.286419,5,1003.892928
-0.073697,101,1004.471287
-0.148305,101,1005.052774
0.609777,101,1005.631865
-0.235802,101,1006.212032
0.405468,101,1006.791915
1.159356,101,1007.372891
0.188413,101,1007.953419
0.147175,101,1008.534236
0.824394,101,1009.11594
0.147352,101,1009.696091
0.403627,101,1010.278388
0.287555,101,1010.864927
0.44673,101,1011.445619
0.556429,101,1012.026152
-0.851733,101,1012.606957
-0.472925,101,1013.187592
1.132802,101,1013.768633
0.073284,101,1014.348712
0.404192,101,1014.932626
0.091739,101,1015.51139
-8.233535,8,1015.557375
0.489631,101,1016.139334
-0.068347,101,1016.724408
-9.088374,7,1016.764316
-7.975112,6,1016.798758
0.773631,101,1017.375947
0.874742,101,1017.954681
0.483743,101,1018.531467
-8.260493,8,1018.57722
0.866422,101,1019.155326
0.033976,101,1019.735123
0.581369,101,1020.311303
1.04633,101,1020.888902
0.349919,101,1021.46554
-8.448665,6,1021.499913
0.152756,101,1022.077272
0.257473,101,1022.657501
0.133539,101,1023.233157
0.100817,101,1023.810246
-1.103172,101,1024.386141
0.05061,101,1024.96558
0.642236,101,1025.542912
-0.427152,101,1026.120349
-8.139541,10,1026.177588
-0.124842,101,1026.759316
0.330869,101,1027.337906
0.709946,101,1027.918585
-8.12407,9,1027.971024
-0.189444,101,1028.548539
0.489726,101,1029.129907
1.187615,101,1029.708236
0.096769,101,1030.298925
-0.388551,101,1030.879466
-0.147901,101,1031.455768
0.121152,101,1032.033001
0.223649,101,1032.613302
0.912793,101,1033.189796
0.377712,101,1033.769706
0.492715,101,1034.348294
-8.537748,8,1034.394113
-0.426765,101,1034.972655
1.250004,101,1035.552419
-0.231104,101,1036.136734
-0.465113,101,1036.717674
1.343818,101,1037.299209
-9.105228,4,1037.322263
-0.986441,101,1037.903022
0.370912,101,1038.4842
0.026796,101,1039.066092
-0.214521,101,1039.65243
-0.189317,101,1040.239788
-0.721552,101,1040.824525
0.260432,101,1041.407276
-0.840688,101,1041.99029
0.243198,101,1042.572617
-0.43568,101,1043.153844
0.740782,101,1043.737554
0.760877,101,1044.319484
0.156598,101,1044.904545
-0.614579,101,1045.48941
0.750177,101,1046.075044
0.775198,101,1046.662678
0.463107,101,1047.242566
0.260691,101,1047.822145
0.318786,101,1048.400755
0.378851,101,1048.978784
-8.029228,11,1049.042468
0.067416,101,1049.619858
0.140383,101,1050.204199
-0.61769,101,1050.788091
0.803219,101,1051.371592
0.606165,101,1051.952623
0.952412,101,1052.531876
-0.008323,101,1053.113636
0.575365,101,1053.699686
0.725932,101,1054.278632
0.466408,101,1054.860272
-0.579243,101,1055.437109
-0.386307,101,1056.01548
0.339861,101,1056.593424
0.272828,101,1057.173302
0.201863,101,1057.751519
0.241396,101,1058.329258
0.970174,101,1058.908028
-0.094307,101,1059.485878
-0.195222,101,1060.066337
-0.436068,101,1060.647612
0.182621,101,1061.225183
0.083519,101,1061.803814
0.331161,101,1062.381434
-0.573794,101,1062.962299
0.494483,101,1063.539748
0.048172,101,1064.118146
0.513172,101,1064.696149
-0.333311,101,1065.275188
0.504414,101,1065.85508
-0.413011,101,1066.433317
0.539967,101,1067.011025
0.014206,101,1067.588489
0.9781,101,1068.17031
0.816697,101,1068.748561
0.266569,101,1069.325248
-8.493884,6,1069.359609
0.322036,101,1069.940282
-8.445025,6,1069.974743
1.859109,101,1070.552556
-0.347217,101,1071.130877
0.730167,101,1071.709801
-0.414061,101,1072.287625
0.245003,101,1072.866221
-0.191759,101,1073.44351
-0.384277,101,1074.025303
0.468425,101,1074.603929
-7.917918,9,1074.65583
-0.032074,101,1075.235949
0.954936,101,1075.816061
0.096969,101,1076.40159
0.856127,101,1076.987577
0.519434,101,1077.566344
0.477614,101,1078.146395
-0.054957,101,1078.727161
0.787286,101,1079.304713
-0.874521,101,1079.886537
-0.265045,101,1080.465761
0.593166,101,1081.049509
-0.251926,101,1081.631758
0.658113,101,1082.20896
0.559788,101,1082.789046
0.276574,101,1083.367507
0.570011,101,1083.946075
-0.813018,101,1084.530495
-0.15428,101,1085.113335
1.386484,101,1085.696399
0.519475,101,1086.304523
0.969488,101,1086.893305
-0.864368,101,1087.47041
-0.021874,101,1088.050567
0.487396,101,1088.63076
-0.395889,101,1089.210488
-0.080299,101,1089.792245
0.813519,101,1090.374909
-0.427681,101,1090.954635
0.282852,101,1091.535163
0.875415,101,1092.114893
-0.199846,101,1092.69792
-0.548213,101,1093.277516
0.404504,101,1093.856152
-0.66483,101,1094.433156
-0.312539,101,1095.01468
-0.184265,101,1095.59418
0.313443,101,1096.180545
0.452386,101,1096.760072
0.758198,101,1097.363363
-0.3091,101,1097.971502
0.461107,101,1098.570563
0.7986,101,1099.158481
-8.312989,7,1099.199311
-0.215146,101,1099.781421
-9.255917,5,1099.8109
-0.124796,101,1100.393761
-0.181315,101,1100.977004
-8.305825,8,1101.023197
-0.635335,101,1101.602352
-0.52955,101,1102.183514
0.113646,101,1102.767657
-8.914671,3,1102.785091
0.798749,101,1103.368828
0.447493,101,1103.951564
-0.059952,101,1104.532104
0.48422,101,1105.114291
0.368506,101,1105.694721
0.893617,101,1106.278963
-0.052247,101,1106.863123
-0.478874,101,1107.443557
1.071066,101,1108.028009
-9.143427,5,1108.056863
-0.948569,101,1108.639596
0.355565,101,1109.2185
0.067944,101,1109.804683
0.271335,101,1110.398057
0.284583,101,1110.98889
-0.34781,101,1111.572243
-8.909399,4,1111.595764
0.593248,101,1112.179019
0.960344,101,1112.762286
-0.58364,101,1113.342963
0.343267,101,1113.930941
0.680667,101,1114.526806
-0.851396,101,1115.109797
0.035783,101,1115.69056
-0.294931,101,1116.267969
0.427263,101,1116.846731
0.23087,101,1117.42536
0.483532,101,1118.003264
0.358133,101,1118.579383
0.611357,101,1119.155426
0.67056,101,1119.734797
-0.286233,101,1120.313974
-7.948055,6,1120.348815
0.617959,101,1120.929022
0.00671,101,1121.505451
0.396812,101,1122.082094
0.166484,101,1122.659545
0.888518,101,1123.235706
0.064291,101,1123.813196
-8.133163,6,1123.847472
-0.038629,101,1124.424024
0.986236,101,1125.003481
0.11011,101,1125.581234
0.261828,101,1126.163147
0.651788,101,1126.739933
0.872063,101,1127.317121
0.034532,101,1127.895487
1.23178,101,1128.475971
0.472645,101,1129.056015
-0.220647,101,1129.639581
0.927017,101,1130.220799
-0.221799,101,1130.807359
-0.600083,101,1131.385883
-0.342438,101,1131.969677
-0.218368,101,1132.549163
-8.939458,6,1132.587653
-8.494385,6,1132.622645
0.49073,101,1133.203574
-9.518279,4,1133.226605
-0.430972,101,1133.809128
-0.089222,101,1134.389175
0.059324,101,1134.973489
0.288822,101,1135.552758
0.49728,101,1136.13324
-0.386155,101,1136.714424
0.312454,101,1137.295351
-0.132082,101,1137.875199
0.312538,101,1138.455476
0.357573,101,1139.067578
-0.526205,101,1139.666299
-0.238113,101,1140.248456
0.933523,101,1140.829874
-8.592686,6,1140.864271
0.321273,101,1141.44316
-1.21213,101,1142.023144
-8.77476,7,1142.063419
0.330291,101,1142.644586
-0.367069,101,1143.226009
-0.425313,101,1143.808799
-0.414613,101,1144.389644
0.048696,101,1144.971978
0.226394,101,1145.553311
-8.072776,6,1145.588959
0.234596,101,1146.172863
-9.319636,4,1146.197165
0.643947,101,1146.781731
0.621297,101,1147.362308
-0.153917,101,1147.946076
1.31445,101,1148.527792
-0.712292,101,1149.111728
-0.478644,101,1149.694952
-0.370046,101,1150.277487
-0.289329,101,1150.862479
0.669793,101,1151.444486
-0.823144,101,1152.02709
0.508698,101,1152.607758
-8.170395,7,1152.647945
0.242865,101,1153.228512
0.227846,101,1153.81192
-0.12762,101,1154.393599
0.427407,101,1154.977726
0.665609,101,1155.558704
0.736353,101,1156.142143
0.03102,101,1156.722403
0.396619,101,1157.301518
0.112636,101,1157.88244
0.20735,101,1158.464232
0.385108,101,1159.043947
0.74385,101,1159.625219
0.536971,101,1160.20786
0.295552,101,1160.795321
0.497766,101,1161.376584
1.133375,101,1161.957568
0.394102,101,1162.539556
-9.039628,5,1162.568345
-0.427464,101,1163.149567
-0.165041,101,1163.729526
0.175612,101,1164.310923
0.383919,101,1164.893738
0.411869,101,1165.47352
-8.020345,9,1165.525446
1.695265,101,1166.11049
-0.040671,101,1166.697242
0.808296,101,1167.280654
0.58023,101,1167.861141
0.486016,101,1168.442354
-8.902333,4,1168.465761
0.252709,101,1169.045341
-8.662823,7,1169.085484
-0.309023,101,1169.664547
0.600953,101,1170.245191
0.403673,101,1170.827506
-8.120111,10,1170.885638
-0.077339,101,1171.464365
-0.710851,101,1172.061414
-0.665041,101,1172.642801
0.503191,101,1173.221343
1.247642,101,1173.803781
0.230044,101,1174.396266
0.927115,101,1174.976304
0.38799,101,1175.555016
0.253101,101,1176.137584
-0.410229,101,1176.71914
-0.461167,101,1177.30354
-8.473351,7,1177.343925
0.648827,101,1177.927796
0.202368,101,1178.510902
0.061264,101,1179.092807
-7.928214,6,1179.127912
1.037837,101,1179.709837
0.334491,101,1180.295041
-0.252198,101,1180.874859
-0.21636,101,1181.456817
0.488204,101,1182.038559
-8.329958,7,1182.078789
0.140928,101,1182.658488
1.443066,101,1183.238127
0.062104,101,1183.820113
-0.217562,101,1184.399707
0.380567,101,1184.982042
-0.272955,101,1185.563622
0.047337,101,1186.145655
-0.148433,101,1186.726942
0.584221,101,1187.307098
0.574609,101,1187.8885
0.25025,101,1188.467929
0.512475,101,1189.048324
0.214252,101,1189.630943
0.00108,101,1190.21197
-0.072811,101,1190.795628
1.266342,101,1191.37267
-19.465115,5,1191.401332
1.374362,101,1191.979767
-0.63904,101,1192.560194
0.021274,101,1193.141057
0.461644,101,1193.719382
-19.542583,7,1193.760053
-0.269393,101,1194.337015
0.332175,101,1194.91955
0.337168,101,1195.501049
0.197839,101,1196.083513
-0.493018,101,1196.66607
0.189366,101,1197.243363
-0.444602,101,1197.821882
-19.182168,5,1197.850544
0.645407,101,1198.428106
-0.773843,101,1199.010296
0.17842,101,1199.586817
0.537208,101,1200.165811
0.038715,101,1200.745161
-0.54609,101,1201.320238
-1.246068,101,1201.897591
0.581271,101,1202.47389
0.700631,101,1203.057352
0.321004,101,1203.635859
1.022893,101,1204.211417
0.324341,101,1204.792373
0.123558,101,1205.369522
-0.284676,101,1205.947948
0.326505,101,1206.527961
0.627795,101,1207.103696
0.209253,101,1207.680572
-9.676667,3,1207.697845
0.247379,101,1208.274553
0.692973,101,1208.853603
0.72799,101,1209.431668
0.403012,101,1210.011108
0.684269,101,1210.586116
0.483089,101,1211.162405
-7.737604,9,1211.214011
0.479879,101,1211.790436
0.701959,101,1212.369073
0.994721,101,1212.947727
-0.513002,101,1213.523462
0.188471,101,1214.099907
-0.975069,101,1214.67703
0.669922,101,1215.254396
0.22575,101,1215.831855
0.394855,101,1216.407241
0.302545,101,1216.983596
0.931144,101,1217.559457
0.477608,101,1218.13786
0.919108,101,1218.719687
-1.07971,101,1219.315493
0.475292,101,1219.899931
0.482486,101,1220.486175
1.055286,101,1221.068103
-0.020252,101,1221.656592
0.248231,101,1222.240232
-7.821899,9,1222.292399
0.23174,101,1222.876556
-0.039593,101,1223.460675
-0.20412,101,1224.045619
-9.31949,5,1224.075055
-0.292524,101,1224.657386
0.769285,101,1225.247185
-0.333302,101,1225.831006
1.061562,101,1226.413553
0.068835,101,1226.995906
0.846561,101,1227.576847
-0.438373,101,1228.159563
-0.100064,101,1228.740872
-0.049745,101,1229.323199
0.236406,101,1229.908664
0.049316,101,1230.495505
-0.92166,101,1231.091783
-0.337611,101,1231.677883
-0.591545,101,1232.260991
0.658585,101,1232.846693
0.274958,101,1233.441848
1.53166,101,1234.045065
-18.29355,10,1234.103992
-0.023271,101,1234.688692
1.343301,101,1235.280854
0.452973,101,1235.866462
-0.046941,101,1236.447787
1.161891,101,1237.03289
0.435834,101,1237.616521
0.460716,101,1238.203037
0.723451,101,1238.790105
1.121334,101,1239.374773
0.317447,101,1239.961458
0.452579,101,1240.539073
0.407451,101,1241.119911
-0.433213,101,1241.698668
0.579441,101,1242.275634
-0.226301,101,1242.853242
-0.120412,101,1243.430274
-0.120567,101,1244.011987
-8.941336,4,1244.035293
0.432347,101,1244.613863
0.012385,101,1245.19148
0.07563,101,1245.770193
-0.182122,101,1246.346262
1.123076,101,1246.92595
-0.123834,101,1247.501667
0.42899,101,1248.079885
0.000616,101,1248.659654
-0.423527,101,1249.237146
0.063726,101,1249.81547
0.135915,101,1250.391913
-0.320644,101,1250.976157
0.211085,101,1251.559219
0.069171,101,1252.144185
-0.08618,101,1252.731868
1.575987,101,1253.315394
-0.330178,101,1253.898981
0.267667,101,1254.480049
0.542527,101,1255.069307
1.179519,101,1255.651194
-0.402936,101,1256.235704
-8.619021,7,1256.276031
-0.210448,101,1256.859454
0.711243,101,1257.437693
0.039402,101,1258.018161
-0.541317,101,1258.601317
-0.242853,101,1259.181881
0.054048,101,1259.764175
0.522124,101,1260.344907
-0.662992,101,1260.929073
-0.371064,101,1261.509923
0.420713,101,1262.093184
0.046361,101,1262.676886
0.077728,101,1263.256779
-9.146521,4,1263.280175
-8.285987,10,1263.337656
0.27641,101,1263.918706
0.246608,101,1264.502195
0.262298,101,1265.08538
-0.362229,101,1265.665823
0.135915,101,1266.24764
0.616215,101,1266.8308
0.652778,101,1267.413191
0.061854,101,1267.994303
0.049516,101,1268.57833
0.260533,101,1269.159644
-0.557142,101,1269.744159
-9.012505,3,1269.76234
0.278919,101,1270.345612
0.513141,101,1270.936242
0.577617,101,1271.519392
-8.677551,6,1271.553979
0.745147,101,1272.140857
0.509952,101,1272.728477
-7.755227,9,1272.780566
0.170158,101,1273.362199
-8.414956,7,1273.402682
0.612608,101,1273.989196
0.572278,101,1274.570471
-8.539068,9,1274.626272
0.52108,101,1275.209965
-0.87511,101,1275.799961
-0.052533,101,1276.382539
0.948767,101,1276.969037
-8.918469,6,1277.004438
0.611161,101,1277.586356
-0.448032,101,1278.17133
0.498972,101,1278.767338
-0.72984,101,1279.350577
0.193612,101,1279.941566
0.092665,101,1280.522266
0.479909,101,1281.108315
1.353144,101,1281.69415
1.344739,101,1282.274239
-0.119328,101,1282.8585
0.143959,101,1283.442043
-0.341664,101,1284.022866
-9.229553,5,1284.051958
0.198376,101,1284.633337
0.719021,101,1285.213823
-0.673338,101,1285.793254
-0.66603,101,1286.371846
0.717333,101,1286.950971
-7.821506,10,1287.01325
0.591092,101,1287.59979
0.461262,101,1288.182624
0.281841,101,1288.771686
0.41357,101,1289.355144
0.363952,101,1289.942845
-0.198987,101,1290.525235
-0.10008,101,1291.11213
-8.739955,7,1291.152575
0.677178,101,1291.738325
0.237315,101,1292.319807
0.036756,101,1292.903302
0.652466,101,1293.483527
0.883558,101,1294.065324
0.138919,101,1294.645442
0.375749,101,1295.224746
0.259551,101,1295.804765
-0.328725,101,1296.391388
0.455025,101,1296.971418
0.473078,101,1297.551394
-0.099576,101,1298.135852
0.434045,101,1298.719723
0.485382,101,1299.30483
-0.079792,101,1299.908307
-0.011326,101,1300.492491
-0.444182,101,1301.076019
-0.288519,101,1301.654084
-8.982905,4,1301.67713
1.147385,101,1302.254161
-0.044538,101,1302.831821
-9.24661,4,1302.854847
0.668632,101,1303.431327
0.771321,101,1304.012796
0.571542,101,1304.59209
0.484003,101,1305.174263
0.772141,101,1305.756192
0.208684,101,1306.336056
1.009791,101,1306.917014
-8.975565,5,1306.945785
0.63995,101,1307.524173
0.338006,101,1308.112777
-0.165609,101,1308.693697
-0.062764,101,1309.27429
-0.514784,101,1309.856666
-0.152283,101,1310.438053
0.876077,101,1311.020679
-9.157668,5,1311.049417
0.205536,101,1311.630958
0.402402,101,1312.210118
-8.247477,8,1312.255962
0.026175,101,1312.836704
0.878255,101,1313.415764
0.080196,101,1313.994887
-19.10322,6,1314.029511
0.179008,101,1314.609135
0.137677,101,1315.188066
0.270164,101,1315.769339
0.50917,101,1316.350776
0.836205,101,1316.938012
-0.414174,101,1317.520264
0.088153,101,1318.103256
-0.138966,101,1318.688236
-8.154262,8,1318.734395
0.848258,101,1319.317774
0.328773,101,1319.902012
0.492581,101,1320.484812
0.596236,101,1321.068859
0.361492,101,1321.651762
-0.624013,101,1322.237971
0.185997,101,1322.822842
0.998958,101,1323.403885
0.132354,101,1323.988238
0.25483,101,1324.569145
-0.801439,101,1325.153687
-8.053033,8,1325.199627
0.726301,101,1325.782741
-0.007444,101,1326.363417
-0.13721,101,1326.946044
0.564506,101,1327.528344
-8.805958,6,1327.565391
-0.69223,101,1328.148144
0.295944,101,1328.731446
0.238259,101,1329.344139
-0.156555,101,1329.906361
0.187163,101,1330.465947
0.169553,101,1331.025996
1.140667,101,1331.58491
0.030919,101,1332.143856
-8.630183,8,1332.188391
0.342052,101,1332.748752
0.197608,101,1333.310388
0.02541,101,1333.876283
0.784009,101,1334.43697
-0.199469,101,1335.008636
